solution_id,preference,cost,time,feasible,compliance_5,distinct_groups,n_foods,energy,protein,carbohydrate,fiber,sodium,food_ids,food_names
47,92.0,18.98,210.0,0,4,7,11,2213.41,54.75,180.14,19.21,1856.63,6;88;44;81;14;89;265;187;129;28;344,BEYAZ PEYNIR | VİŞNE SUYU | LOR PEYNİRİ | ŞEFTALİ SUYU | DİL PEYNİRİ | YABAN MERSİNİ MARMELATI | KİVİ | ETSİZ MANTAR SOTE | BULGUR PİLAVI | HİNDİ SALAMI | SEBZE GRATEN
48,90.9,14.72,260.0,0,4,8,13,2049.07,46.1,253.6,20.33,1455.97,16;14;36;76;41;27;152;74;4;17;309;162;8,EKMEK | DİL PEYNİRİ | KAYMAK | SİYAH ZEYTIN | KURU KAYISI | HAZIR PAKETLİ TATLI-TAHİN HELVASI | DOMATESLİ MAKARNA | SEMİZOTU SALATASI | BAHARATLI ELMA DİLİM PATATES KIZARTMASI B | ELMA DİLİM PATATES KIZARTMASI B | PARMAK PATATES KIZARTMASI | ERİŞTE | BROKOLİ SALATASI
49,90.1,16.43,230.0,0,4,9,11,2058.52,59.27,169.53,30.99,1737.36,158;139;112;44;27;48;214;95;85;404;393,ELMA | ÇİLEK | AYRAN | LOR PEYNİRİ | HAZIR PAKETLİ TATLI-TAHİN HELVASI | MEVSİM SALATASI | HAVUÇ TARATOR | AKDENİZ SALATASI LD | TAVADA YUMURTA | ZEYTİNYAĞLI SEMİZOTU | YOĞURTLU PATLICAN KIZARTMASI
50,89.8,27.29,99.0,0,4,8,14,2118.24,74.55,237.39,19.87,1524.03,89;158;76;16;3;36;84;7;248;44;12;21;100;45,YABAN MERSİNİ MARMELATI | ELMA | SİYAH ZEYTIN | EKMEK | AYVA REÇELİ | KAYMAK | TAM BUĞDAY EKMEK | BÖĞÜRTLEN REÇELİ | KARPUZ | LOR PEYNİRİ | ÇİLEK REÇELİ | FINDIK EZMESİ | ANKARA TAVA | MAKARNA SALATASI
51,88.7,24.46,80.0,0,4,10,13,1834.28,52.7,219.19,29.31,2051.82,16;251;35;18;3;362;36;105;86;92;91;317;316,EKMEK | KAYISI | KAYISI SUYU | ELMA SUYU | AYVA REÇELİ | ŞEFTALİ SUYU LD | KAYMAK | ARMUT | ÜZÜM PEKMEZİ | YEŞİL ZEYTIN | YER FISTIĞI EZMESİ | PEYNİRLİ AKDENİZ SALATASI LD | PATLICAN MUSAKKA
52,87.1,12.16,445.0,0,4,11,11,1994.23,60.97,289.49,36.72,2060.76,52;16;376;302;329;43;153;152;177;85;188,ÖRGÜ PEYNİRİ | EKMEK | VİŞNE SUYU LD | MUZ | PİRİNÇLİ NOHUT ÇORBASI | KÜP PATATES KIZARTMASI B | DOMATESLİ PİRİNÇ PİLAVI | DOMATESLİ MAKARNA | ETSİZ BULGURLU KABAK YAHNİ | TAVADA YUMURTA | ETSİZ NOHUT
53,86.9,20.61,120.0,1,5,9,13,2357.54,91.79,275.51,24.17,1713.43,89;158;76;16;3;36;84;7;35;44;139;109;363,YABAN MERSİNİ MARMELATI | ELMA | SİYAH ZEYTIN | EKMEK | AYVA REÇELİ | KAYMAK | TAM BUĞDAY EKMEK | BÖĞÜRTLEN REÇELİ | KAYISI SUYU | LOR PEYNİRİ | ÇİLEK | ARPA ŞEHRİYELİ AYRAN ÇORBASI | ŞEHRİYELİ  GÜVEÇ
54,84.3,13.26,200.0,0,3,9,11,1932.27,37.62,294.77,26.78,1525.04,376;302;42;88;160;52;74;190;77;182;280,VİŞNE SUYU LD | MUZ | KUŞBURNU MARMELATI | VİŞNE SUYU | ELMA SUYU LD | ÖRGÜ PEYNİRİ | SEMİZOTU SALATASI | ETSİZ PATATES OTURTMASI | SOSİS | ETSİZ KABAK DOLMASI | KÜP PATATES KIZARTMASI
55,84.2,12.86,370.0,0,3,9,13,2014.95,47.33,308.74,19.15,1933.78,81;252;331;16;92;6;35;393;312;269;402;343;380,ŞEFTALİ SUYU | KAYISI SUYU LD | PORTAKAL SUYU LD | EKMEK | YEŞİL ZEYTIN | BEYAZ PEYNIR | KAYISI SUYU | YOĞURTLU PATLICAN KIZARTMASI | PATATES PÜRESİ | KREM ŞOKOLA | ZEYTİNYAĞLI KEREVİZ | SEBZE GARNİTÜR (HAŞLANMIŞ) LD | YEŞİL MERCİMEKLİ ERİŞTE
56,83.1,11.7,499.0,1,5,10,12,2174.66,46.62,266.74,22.41,1952.56,44;367;64;248;74;283;152;234;190;177;99;385,LOR PEYNİRİ | TAM BUĞDAY EKMEK LD | PEYNİRLİ KOL BÖREĞİ | KARPUZ | SEMİZOTU SALATASI | MAKARNA SALATASI LD | DOMATESLİ MAKARNA | ISPANAKLI PATATES ÇORBASI | ETSİZ PATATES OTURTMASI | ETSİZ BULGURLU KABAK YAHNİ | ANDALOZ ÇORBASI | YOĞURTLU HAVUÇ KIZARTMASI
57,82.1,13.55,275.0,1,5,9,11,2077.75,46.68,261.18,22.25,1736.17,16;14;36;76;41;27;243;194;24;108;332,EKMEK | DİL PEYNİRİ | KAYMAK | SİYAH ZEYTIN | KURU KAYISI | HAZIR PAKETLİ TATLI-TAHİN HELVASI | KABAK TARATOR | ETSİZ PİRİNÇLİ PIRASA | HAVUÇ SALATASI | ARPA ŞEHRİYE PİLAVI | PORTAKALLI REVANİ
58,81.2,15.49,235.0,0,4,10,11,2115.16,49.52,242.85,18.62,1757.38,265;14;89;80;52;35;214;379;369;191;309,KİVİ | DİL PEYNİRİ | YABAN MERSİNİ MARMELATI | ŞEFTALİ REÇELİ | ÖRGÜ PEYNİRİ | KAYISI SUYU | HAVUÇ TARATOR | YER FISTIKLI İRMİK HELVASI | TEL ŞEHRİYE ÇORBASI | ETSİZ PATLICAN MUSAKKA | PARMAK PATATES KIZARTMASI
59,80.7,12.33,350.0,1,5,7,10,2239.51,52.15,250.47,20.94,1889.91,16;76;14;36;63;313;183;55;243;269,EKMEK | SİYAH ZEYTIN | DİL PEYNİRİ | KAYMAK | PEYNİRLİ GÜL BÖREĞİ | PATATES SALATASI LD | ETSİZ KAPUSKA | PATATES PÜRESİ B | KABAK TARATOR | KREM ŞOKOLA
60,77.3,9.29,580.0,1,5,11,11,2228.46,46.69,230.07,26.76,2035.24,32;44;86;76;329;43;153;152;177;312;188,ISPANAKLI MİLFÖY BÖREĞİ | LOR PEYNİRİ | ÜZÜM PEKMEZİ | SİYAH ZEYTIN | PİRİNÇLİ NOHUT ÇORBASI | KÜP PATATES KIZARTMASI B | DOMATESLİ PİRİNÇ PİLAVI | DOMATESLİ MAKARNA | ETSİZ BULGURLU KABAK YAHNİ | PATATES PÜRESİ | ETSİZ NOHUT
61,77.2,16.99,160.0,0,4,9,13,2009.02,53.33,323.04,31.67,1856.79,44;6;12;76;93;367;113;14;92;215;242;392;114,LOR PEYNİRİ | BEYAZ PEYNIR | ÇİLEK REÇELİ | SİYAH ZEYTIN | YOĞURT B | TAM BUĞDAY EKMEK LD | AYVA | DİL PEYNİRİ | YEŞİL ZEYTIN | HAVUÇLU PİRİNÇ PİLAVI | KABAK MÜCVER | YOĞURTLU MANTI MAKARNA | AYVA TATLISI
62,76.6,10.28,448.0,1,5,10,10,2034.63,56.87,260.84,37.43,1759.26,35;367;11;329;43;153;152;177;85;188,KAYISI SUYU | TAM BUĞDAY EKMEK LD | ÇİKOLATALI YULAF GEVREĞİ | PİRİNÇLİ NOHUT ÇORBASI | KÜP PATATES KIZARTMASI B | DOMATESLİ PİRİNÇ PİLAVI | DOMATESLİ MAKARNA | ETSİZ BULGURLU KABAK YAHNİ | TAVADA YUMURTA | ETSİZ NOHUT
63,76.6,10.23,520.0,1,5,11,11,2279.55,50.97,220.42,26.22,2098.12,32;44;86;76;329;43;153;152;177;85;188,ISPANAKLI MİLFÖY BÖREĞİ | LOR PEYNİRİ | ÜZÜM PEKMEZİ | SİYAH ZEYTIN | PİRİNÇLİ NOHUT ÇORBASI | KÜP PATATES KIZARTMASI B | DOMATESLİ PİRİNÇ PİLAVI | DOMATESLİ MAKARNA | ETSİZ BULGURLU KABAK YAHNİ | TAVADA YUMURTA | ETSİZ NOHUT
64,76.5,10.87,345.0,0,4,9,12,2027.67,63.31,292.4,18.04,1671.76,92;36;367;41;89;6;47;282;395;68;109;332,YEŞİL ZEYTIN | KAYMAK | TAM BUĞDAY EKMEK LD | KURU KAYISI | YABAN MERSİNİ MARMELATI | BEYAZ PEYNIR | MERCİMEK ÇORBASI | MAHLUTA ÇORBASI | YOĞURTLU SEMİZOTU | POŞE YUMURTA | ARPA ŞEHRİYELİ AYRAN ÇORBASI | PORTAKALLI REVANİ
65,75.6,14.25,243.0,1,5,9,9,2152.96,71.3,293.95,35.23,1798.58,286;27;14;92;50;389;141;354;181,MANDALİNA | HAZIR PAKETLİ TATLI-TAHİN HELVASI | DİL PEYNİRİ | YEŞİL ZEYTIN | MEYVELİ YULAF GEVREĞİ | YOĞURTLU KARIŞIK KIZARTMA | ÇOBAN SALATASI LD | SOSLU MAKARNA | ETSİZ HAVUÇLU YEŞİL MERCİMEK
66,73.9,20.46,80.0,0,3,9,10,2106.32,52.61,316.15,22.79,2383.83,213;92;155;80;18;52;22;317;316;114,HAVUÇ SUYU LD | YEŞİL ZEYTIN | EKMEK LD | ŞEFTALİ REÇELİ | ELMA SUYU | ÖRGÜ PEYNİRİ | GREYFURT SUYU | PEYNİRLİ AKDENİZ SALATASI LD | PATLICAN MUSAKKA | AYVA TATLISI
67,73.4,13.04,87.0,0,2,8,10,1873.45,51.04,307.03,19.85,1646.06,9;286;6;82;160;89;112;317;114;388,ÇEÇİL PEYNİRİ | MANDALİNA | BEYAZ PEYNIR | TAHİN PEKMEZ | ELMA SUYU LD | YABAN MERSİNİ MARMELATI | AYRAN | PEYNİRLİ AKDENİZ SALATASI LD | AYVA TATLISI | YOĞURTLU KABAK KIZARTMASI
68,72.9,11.79,229.0,1,5,8,9,2042.87,46.41,286.9,33.44,1636.83,81;367;6;158;375;360;45;150;389,ŞEFTALİ SUYU | TAM BUĞDAY EKMEK LD | BEYAZ PEYNIR | ELMA | ÜZÜM | ŞAKŞUKA | MAKARNA SALATASI | DOMATESLİ BİBERLİ ERİŞTE | YOĞURTLU KARIŞIK KIZARTMA
69,71.9,16.34,185.0,0,4,10,10,2074.29,41.24,300.41,26.92,1501.98,265;3;213;89;16;41;214;379;369;191,KİVİ | AYVA REÇELİ | HAVUÇ SUYU LD | YABAN MERSİNİ MARMELATI | EKMEK | KURU KAYISI | HAVUÇ TARATOR | YER FISTIKLI İRMİK HELVASI | TEL ŞEHRİYE ÇORBASI | ETSİZ PATLICAN MUSAKKA
70,70.5,9.93,500.0,1,5,9,9,2135.0,69.26,253.48,37.32,2166.12,52;60;329;43;153;152;177;85;188,ÖRGÜ PEYNİRİ | PATATESLİ YUFKA BÖREĞİ | PİRİNÇLİ NOHUT ÇORBASI | KÜP PATATES KIZARTMASI B | DOMATESLİ PİRİNÇ PİLAVI | DOMATESLİ MAKARNA | ETSİZ BULGURLU KABAK YAHNİ | TAVADA YUMURTA | ETSİZ NOHUT
71,70.4,8.27,400.0,1,5,6,9,2174.46,58.55,288.45,29.89,2156.32,52;16;60;26;110;276;185;404;200,ÖRGÜ PEYNİRİ | EKMEK | PATATESLİ YUFKA BÖREĞİ | HAVUÇ-TURP SALATASI | ARRABİATA SOSLU MAKARNA | KREMALI SÜTLÜ PATATES | ETSİZ KEREVİZ | ZEYTİNYAĞLI SEMİZOTU | FINDIKLI İRMİK HELVASI
72,69.7,20.08,120.0,1,5,6,8,2217.98,95.06,193.3,25.69,2123.51,42;3;7;36;82;50;317;118,KUŞBURNU MARMELATI | AYVA REÇELİ | BÖĞÜRTLEN REÇELİ | KAYMAK | TAHİN PEKMEZ | MEYVELİ YULAF GEVREĞİ | PEYNİRLİ AKDENİZ SALATASI LD | BAHÇIVAN KEBABI
73,67.0,10.33,295.0,0,4,7,10,2043.94,52.87,273.24,40.45,1487.05,286;93;6;18;113;313;183;55;243;269,MANDALİNA | YOĞURT B | BEYAZ PEYNIR | ELMA SUYU | AYVA | PATATES SALATASI LD | ETSİZ KAPUSKA | PATATES PÜRESİ B | KABAK TARATOR | KREM ŞOKOLA
74,66.8,13.18,95.0,0,3,7,9,1954.98,47.95,229.7,19.73,1621.5,16;14;36;76;41;27;214;379;51,EKMEK | DİL PEYNİRİ | KAYMAK | SİYAH ZEYTIN | KURU KAYISI | HAZIR PAKETLİ TATLI-TAHİN HELVASI | HAVUÇ TARATOR | YER FISTIKLI İRMİK HELVASI | NARLI KAHVALTI SALATASI
75,65.1,16.14,70.0,1,5,8,11,2159.62,67.23,275.07,37.04,2186.89,76;93;367;113;14;92;18;9;317;316;114,SİYAH ZEYTIN | YOĞURT B | TAM BUĞDAY EKMEK LD | AYVA | DİL PEYNİRİ | YEŞİL ZEYTIN | ELMA SUYU | ÇEÇİL PEYNİRİ | PEYNİRLİ AKDENİZ SALATASI LD | PATLICAN MUSAKKA | AYVA TATLISI
76,64.6,26.59,65.0,0,3,9,11,2223.1,83.22,302.4,27.51,1446.44,213;44;6;12;5;76;93;367;113;100;114,HAVUÇ SUYU LD | LOR PEYNİRİ | BEYAZ PEYNIR | ÇİLEK REÇELİ | BAL | SİYAH ZEYTIN | YOĞURT B | TAM BUĞDAY EKMEK LD | AYVA | ANKARA TAVA | AYVA TATLISI
77,62.8,8.48,310.0,0,4,6,7,1994.34,64.66,230.06,44.24,1998.77,91;286;33;243;395;344;179,YER FISTIĞI EZMESİ | MANDALİNA | ISPANAKLI YUFKA BÖREĞİ | KABAK TARATOR | YOĞURTLU SEMİZOTU | SEBZE GRATEN | ETSİZ BULGURLU PATATESLİ LAHANA
78,60.6,12.12,168.0,1,5,6,8,2038.42,68.92,232.82,48.47,1713.6,44;11;330;311;48;199;245;132,LOR PEYNİRİ | ÇİKOLATALI YULAF GEVREĞİ | PORTAKAL | PATATES OTURTMASI | MEVSİM SALATASI | FASULYE PİYAZI | KARIŞIK TURŞU | CACIK LD
79,60.0,7.52,350.0,1,5,6,7,2242.0,59.76,290.81,34.81,2054.95,155;66;313;183;55;243;269,EKMEK LD | PEYNİRLİ YUFKA BÖREĞİ | PATATES SALATASI LD | ETSİZ KAPUSKA | PATATES PÜRESİ B | KABAK TARATOR | KREM ŞOKOLA
80,58.9,21.27,60.0,1,5,7,11,2195.74,87.64,259.5,26.96,1681.84,44;6;12;76;93;367;113;14;92;100;114,LOR PEYNİRİ | BEYAZ PEYNIR | ÇİLEK REÇELİ | SİYAH ZEYTIN | YOĞURT B | TAM BUĞDAY EKMEK LD | AYVA | DİL PEYNİRİ | YEŞİL ZEYTIN | ANKARA TAVA | AYVA TATLISI
81,58.5,8.96,255.0,0,4,6,8,1990.69,50.44,229.25,32.94,2020.96,91;52;60;174;297;74;314;190,YER FISTIĞI EZMESİ | ÖRGÜ PEYNİRİ | PATATESLİ YUFKA BÖREĞİ | ETSİZ BİBER DOLMASI | MEVSİM SALATASI LD | SEMİZOTU SALATASI | PATATES SOTE | ETSİZ PATATES OTURTMASI
82,58.2,10.5,202.0,0,4,6,8,2091.83,54.85,168.92,29.03,1511.48,65;44;86;82;311;48;199;245,PEYNİRLİ MİLFÖY BÖREĞİ | LOR PEYNİRİ | ÜZÜM PEKMEZİ | TAHİN PEKMEZ | PATATES OTURTMASI | MEVSİM SALATASI | FASULYE PİYAZI | KARIŞIK TURŞU
83,51.8,6.71,360.0,1,5,5,6,2071.31,51.34,268.63,35.19,1534.0,33;313;183;55;243;269,ISPANAKLI YUFKA BÖREĞİ | PATATES SALATASI LD | ETSİZ KAPUSKA | PATATES PÜRESİ B | KABAK TARATOR | KREM ŞOKOLA
84,51.8,6.7,420.0,1,5,5,6,2110.59,58.05,277.26,44.15,1687.46,66;313;183;55;198;269,PEYNİRLİ YUFKA BÖREĞİ | PATATES SALATASI LD | ETSİZ KAPUSKA | PATATES PÜRESİ B | FASULYE PİLAKİ | KREM ŞOKOLA
85,51.7,7.33,334.0,0,4,8,8,2007.02,51.21,277.62,30.13,1494.24,44;76;155;73;43;240;359;45,LOR PEYNİRİ | SİYAH ZEYTIN | EKMEK LD | SEBZELİ YUFKA BÖREĞİ | KÜP PATATES KIZARTMASI B | KABAK BAYILDI | SÜTLÜ İRMİK TATLISI | MAKARNA SALATASI
86,50.2,12.08,195.0,1,5,6,9,2130.34,42.32,295.24,36.71,1649.18,92;302;375;67;6;272;190;360;399,YEŞİL ZEYTIN | MUZ | ÜZÜM | PORTAKAL SUYU | BEYAZ PEYNIR | KREMALI FESLEĞENLİ MAKARNA | ETSİZ PATATES OTURTMASI | ŞAKŞUKA | ZEYTİNYAĞLI ISPANAK
87,47.0,8.13,280.0,0,4,6,8,2117.14,49.45,219.68,18.92,2226.06,59;44;76;92;380;379;317;123,PATATESLİ MİLFÖY BÖREĞİ | LOR PEYNİRİ | SİYAH ZEYTIN | YEŞİL ZEYTIN | YEŞİL MERCİMEKLİ ERİŞTE | YER FISTIKLI İRMİK HELVASI | PEYNİRLİ AKDENİZ SALATASI LD | BARBUNYA PİLAKİ
88,43.0,9.97,245.0,1,5,6,6,2133.47,48.77,249.97,31.85,1595.98,213;60;214;379;369;191,HAVUÇ SUYU LD | PATATESLİ YUFKA BÖREĞİ | HAVUÇ TARATOR | YER FISTIKLI İRMİK HELVASI | TEL ŞEHRİYE ÇORBASI | ETSİZ PATLICAN MUSAKKA
89,41.2,9.43,145.0,0,4,5,6,2319.87,57.59,337.72,39.01,1615.79,16;76;60;316;114;242,EKMEK | SİYAH ZEYTIN | PATATESLİ YUFKA BÖREĞİ | PATLICAN MUSAKKA | AYVA TATLISI | KABAK MÜCVER
90,41.2,9.44,180.0,0,4,5,5,1956.08,51.97,223.72,27.14,2143.81,331;66;317;115;191,PORTAKAL SUYU LD | PEYNİRLİ YUFKA BÖREĞİ | PEYNİRLİ AKDENİZ SALATASI LD | BADEMLİ MUHALLEBİ | ETSİZ PATLICAN MUSAKKA
91,40.6,7.21,340.0,1,5,5,6,2137.62,66.37,254.13,34.09,1582.47,73;141;354;181;360;314,SEBZELİ YUFKA BÖREĞİ | ÇOBAN SALATASI LD | SOSLU MAKARNA | ETSİZ HAVUÇLU YEŞİL MERCİMEK | ŞAKŞUKA | PATATES SOTE
92,40.2,13.71,160.0,1,5,7,8,2021.25,67.16,266.99,36.29,2079.31,41;11;62;147;386;184;381;115,KURU KAYISI | ÇİKOLATALI YULAF GEVREĞİ | PEYNİRLİ AKDENİZ SALATASI | DOMATES SALATALIK SÖĞÜŞ LD | YOĞURTLU ISPANAK | ETSİZ KARNABAHAR | YOĞURT | BADEMLİ MUHALLEBİ
93,39.8,6.62,205.0,0,4,5,6,1942.01,60.01,212.8,28.23,1519.21,36;60;389;334;254;109,KAYMAK | PATATESLİ YUFKA BÖREĞİ | YOĞURTLU KARIŞIK KIZARTMA | ROKA SALATASI LD | KISIR | ARPA ŞEHRİYELİ AYRAN ÇORBASI
94,35.6,14.65,118.0,1,5,4,5,2274.05,98.79,197.05,35.12,1969.12,11;250;330;317;118,ÇİKOLATALI YULAF GEVREĞİ | KAVUN | PORTAKAL | PEYNİRLİ AKDENİZ SALATASI LD | BAHÇIVAN KEBABI
95,32.4,6.48,320.0,1,5,3,4,2070.75,57.06,202.62,29.56,1875.99,66;190;196;304,PEYNİRLİ YUFKA BÖREĞİ | ETSİZ PATATES OTURTMASI | ETSİZ TÜRLÜ | NOHUTLU AYRAN  ÇORBASI
96,31.8,11.66,123.0,0,4,4,4,2143.05,94.54,166.4,23.02,1914.62,362;11;317;118,ŞEFTALİ SUYU LD | ÇİKOLATALI YULAF GEVREĞİ | PEYNİRLİ AKDENİZ SALATASI LD | BAHÇIVAN KEBABI
97,30.7,9.93,170.0,0,4,5,5,2341.56,64.03,310.85,37.99,1673.23,52;60;316;114;388,ÖRGÜ PEYNİRİ | PATATESLİ YUFKA BÖREĞİ | PATLICAN MUSAKKA | AYVA TATLISI | YOĞURTLU KABAK KIZARTMASI
98,29.1,8.88,145.0,1,5,4,4,2231.43,57.77,293.55,35.4,1532.97,66;316;114;242,PEYNİRLİ YUFKA BÖREĞİ | PATLICAN MUSAKKA | AYVA TATLISI | KABAK MÜCVER
99,25.1,6.34,240.0,0,3,5,5,1992.41,46.11,217.75,31.57,1419.63,73;214;379;369;191,SEBZELİ YUFKA BÖREĞİ | HAVUÇ TARATOR | YER FISTIKLI İRMİK HELVASI | TEL ŞEHRİYE ÇORBASI | ETSİZ PATLICAN MUSAKKA
