solution_id,preference,cost,time,feasible,compliance_5,distinct_groups,n_foods,energy,protein,carbohydrate,fiber,sodium,food_ids,food_names
40,114.8,18.05,434.0,0,3,9,15,2416.41,59.06,301.95,54.73,1682.38,362;31;286;3;113;7;91;159;23;314;313;147;395;179;393,ŞEFTALİ SUYU LD | ISPANAKLI KOL BÖREĞİ | MANDALİNA | AYVA REÇELİ | AYVA | BÖĞÜRTLEN REÇELİ | YER FISTIĞI EZMESİ | ELMA DİLİM PATATES KIZARTMASI | HAŞLANMIŞ YUMURTA | PATATES SOTE | PATATES SALATASI LD | DOMATES SALATALIK SÖĞÜŞ LD | YOĞURTLU SEMİZOTU | ETSİZ BULGURLU PATATESLİ LAHANA | YOĞURTLU PATLICAN KIZARTMASI
41,114.1,22.14,172.0,0,2,12,15,1845.5,54.02,344.65,19.92,2152.38,252;18;61;90;376;67;155;314;114;147;395;245;68;28;8,KAYISI SUYU LD | ELMA SUYU | PERMESAN PEYNİRİ | YAZ HELVASI | VİŞNE SUYU LD | PORTAKAL SUYU | EKMEK LD | PATATES SOTE | AYVA TATLISI | DOMATES SALATALIK SÖĞÜŞ LD | YOĞURTLU SEMİZOTU | KARIŞIK TURŞU | POŞE YUMURTA | HİNDİ SALAMI | BROKOLİ SALATASI
42,112.8,20.94,325.0,1,5,9,14,2156.62,54.86,253.36,38.03,1537.34,22;286;265;376;160;367;9;141;370;391;297;189;211;403,GREYFURT SUYU | MANDALİNA | KİVİ | VİŞNE SUYU LD | ELMA SUYU LD | TAM BUĞDAY EKMEK LD | ÇEÇİL PEYNİRİ | ÇOBAN SALATASI LD | TEL ŞEHRİYELİ HAVUÇ ÇORBASI | YOĞURTLU KARNABAHAR KIZARTMASI | MEVSİM SALATASI LD | ETSİZ NOHUTLU BRÜKSEL LAHANASI | HAVUÇ ÇORBASI | ZEYTİNYAĞLI PIRASA
43,112.6,19.64,410.0,0,4,14,15,2097.92,62.24,316.2,42.71,1506.39,44;208;302;7;367;252;18;92;90;198;195;254;249;48;298,LOR PEYNİRİ | GREYFURT SUYU LD | MUZ | BÖĞÜRTLEN REÇELİ | TAM BUĞDAY EKMEK LD | KAYISI SUYU LD | ELMA SUYU | YEŞİL ZEYTIN | YAZ HELVASI | FASULYE PİLAKİ | ETSİZ TAZE FASULYE | KISIR | KAŞAR PEYNİRLİ MAKARNA | MEVSİM SALATASI | MEYHANE PİLAVI
44,111.3,19.18,301.0,0,3,12,15,1975.36,54.67,313.34,41.65,1530.27,161;44;42;158;82;248;21;376;155;150;123;192;246;200;45,ERİK | LOR PEYNİRİ | KUŞBURNU MARMELATI | ELMA | TAHİN PEKMEZ | KARPUZ | FINDIK EZMESİ | VİŞNE SUYU LD | EKMEK LD | DOMATESLİ BİBERLİ ERİŞTE | BARBUNYA PİLAKİ | ETSİZ PİRİNÇLİ ISPANAK | KARNABAHAR SALATASI LD | FINDIKLI İRMİK HELVASI | MAKARNA SALATASI
45,108.7,22.64,260.0,1,5,9,15,2002.47,56.8,253.44,37.33,1895.32,160;18;367;361;376;3;88;112;245;216;403;193;34;381;393,ELMA SUYU LD | ELMA SUYU | TAM BUĞDAY EKMEK LD | ŞEFTALİ | VİŞNE SUYU LD | AYVA REÇELİ | VİŞNE SUYU | AYRAN | KARIŞIK TURŞU | HAVUÇ-TURP SALATASI LD | ZEYTİNYAĞLI PIRASA | ETSİZ PİRİNÇLİ KABAK YAHNİ | KARNABAHAR SALATASI | YOĞURT | YOĞURTLU PATLICAN KIZARTMASI
46,107.8,15.39,255.0,0,4,10,14,1992.25,41.18,262.27,27.95,1683.78,285;82;7;367;376;92;94;362;243;401;313;190;43;245,MALTA ERİĞİ | TAHİN PEKMEZ | BÖĞÜRTLEN REÇELİ | TAM BUĞDAY EKMEK LD | VİŞNE SUYU LD | YEŞİL ZEYTIN | YULAF GEVREĞİ | ŞEFTALİ SUYU LD | KABAK TARATOR | ZEYTİNYAĞLI KARNABAHAR | PATATES SALATASI LD | ETSİZ PATATES OTURTMASI | KÜP PATATES KIZARTMASI B | KARIŞIK TURŞU
47,106.3,23.65,102.0,0,2,10,12,1999.75,49.8,308.67,22.04,1387.04,7;330;331;61;87;27;114;216;175;85;28;23,BÖĞÜRTLEN REÇELİ | PORTAKAL | PORTAKAL SUYU LD | PERMESAN PEYNİRİ | VİŞNE REÇELİ | HAZIR PAKETLİ TATLI-TAHİN HELVASI | AYVA TATLISI | HAVUÇ-TURP SALATASI LD | ETSİZ BROKOLİ | TAVADA YUMURTA | HİNDİ SALAMI | HAŞLANMIŞ YUMURTA
48,105.7,13.2,352.0,0,3,10,13,2372.54,60.49,320.03,31.11,1455.24,112;208;81;76;286;362;23;190;379;334;178;150;342,AYRAN | GREYFURT SUYU LD | ŞEFTALİ SUYU | SİYAH ZEYTIN | MANDALİNA | ŞEFTALİ SUYU LD | HAŞLANMIŞ YUMURTA | ETSİZ PATATES OTURTMASI | YER FISTIKLI İRMİK HELVASI | ROKA SALATASI LD | ETSİZ BULGURLU LAHANA | DOMATESLİ BİBERLİ ERİŞTE | SEBZE ÇORBASI
49,100.1,15.76,502.0,1,5,9,12,2080.09,70.97,248.02,32.22,2180.36,16;63;82;91;52;189;297;178;246;19;372;333,EKMEK | PEYNİRLİ GÜL BÖREĞİ | TAHİN PEKMEZ | YER FISTIĞI EZMESİ | ÖRGÜ PEYNİRİ | ETSİZ NOHUTLU BRÜKSEL LAHANASI | MEVSİM SALATASI LD | ETSİZ BULGURLU LAHANA | KARNABAHAR SALATASI LD | ERZİNCAN ÇORBASI | TOYGA ÇORBASI | REVANİ
50,99.3,19.72,255.0,0,4,11,12,2091.22,64.63,305.27,23.59,1534.85,367;14;82;376;89;5;11;28;206;343;181;95,TAM BUĞDAY EKMEK LD | DİL PEYNİRİ | TAHİN PEKMEZ | VİŞNE SUYU LD | YABAN MERSİNİ MARMELATI | BAL | ÇİKOLATALI YULAF GEVREĞİ | HİNDİ SALAMI | FIRIN SÜTLAÇ | SEBZE GARNİTÜR (HAŞLANMIŞ) LD | ETSİZ HAVUÇLU YEŞİL MERCİMEK | AKDENİZ SALATASI LD
51,95.6,14.85,405.0,1,5,11,13,2228.04,54.16,299.95,28.21,1803.22,155;76;158;80;53;112;241;246;185;177;309;43;200,EKMEK LD | SİYAH ZEYTIN | ELMA | ŞEFTALİ REÇELİ | PANKEK | AYRAN | KABAK KALYE | KARNABAHAR SALATASI LD | ETSİZ KEREVİZ | ETSİZ BULGURLU KABAK YAHNİ | PARMAK PATATES KIZARTMASI | KÜP PATATES KIZARTMASI B | FINDIKLI İRMİK HELVASI
52,94.7,19.06,190.0,1,5,9,13,2118.66,62.71,299.07,29.47,2158.96,44;36;35;286;331;367;213;155;254;188;62;69;115,LOR PEYNİRİ | KAYMAK | KAYISI SUYU | MANDALİNA | PORTAKAL SUYU LD | TAM BUĞDAY EKMEK LD | HAVUÇ SUYU LD | EKMEK LD | KISIR | ETSİZ NOHUT | PEYNİRLİ AKDENİZ SALATASI | ROKA SALATASI | BADEMLİ MUHALLEBİ
53,92.0,18.31,233.0,0,4,12,14,2091.03,53.88,301.26,24.4,1514.39,158;2;6;89;76;367;44;22;94;151;124;379;34;243,ELMA | ARMUT REÇELİ | BEYAZ PEYNIR | YABAN MERSİNİ MARMELATI | SİYAH ZEYTIN | TAM BUĞDAY EKMEK LD | LOR PEYNİRİ | GREYFURT SUYU | YULAF GEVREĞİ | DOMATESLİ ERİŞTE | BOLONEZ SOSLU MAKARNA | YER FISTIKLI İRMİK HELVASI | KARNABAHAR SALATASI | KABAK TARATOR
54,90.2,13.99,325.0,1,5,8,11,2032.83,59.41,265.36,35.17,1896.42,14;6;35;286;331;81;336;379;177;344;173,DİL PEYNİRİ | BEYAZ PEYNIR | KAYISI SUYU | MANDALİNA | PORTAKAL SUYU LD | ŞEFTALİ SUYU | SALATALIK TURSUSU | YER FISTIKLI İRMİK HELVASI | ETSİZ BULGURLU KABAK YAHNİ | SEBZE GRATEN | ETSİZ BEZELYE
55,88.9,17.16,250.0,1,5,8,12,2086.23,51.59,291.84,32.09,1723.08,52;16;18;35;7;265;113;141;333;305;243;214,ÖRGÜ PEYNİRİ | EKMEK | ELMA SUYU | KAYISI SUYU | BÖĞÜRTLEN REÇELİ | KİVİ | AYVA | ÇOBAN SALATASI LD | REVANİ | NOHUTLU PİRİNÇ PİLAVI | KABAK TARATOR | HAVUÇ TARATOR
56,88.4,11.45,280.0,1,5,8,11,2169.01,54.65,285.67,32.18,1756.5,14;6;35;286;331;81;385;190;379;334;178,DİL PEYNİRİ | BEYAZ PEYNIR | KAYISI SUYU | MANDALİNA | PORTAKAL SUYU LD | ŞEFTALİ SUYU | YOĞURTLU HAVUÇ KIZARTMASI | ETSİZ PATATES OTURTMASI | YER FISTIKLI İRMİK HELVASI | ROKA SALATASI LD | ETSİZ BULGURLU LAHANA
57,82.8,21.1,185.0,0,4,10,12,2001.61,51.6,333.51,43.73,1672.87,252;84;285;42;61;88;199;193;398;141;114;245,KAYISI SUYU LD | TAM BUĞDAY EKMEK | MALTA ERİĞİ | KUŞBURNU MARMELATI | PERMESAN PEYNİRİ | VİŞNE SUYU | FASULYE PİYAZI | ETSİZ PİRİNÇLİ KABAK YAHNİ | ZEYTİNYAĞLI BROKOLİ | ÇOBAN SALATASI LD | AYVA TATLISI | KARIŞIK TURŞU
58,79.6,11.09,460.0,0,4,9,10,2317.89,78.2,301.41,23.9,1540.69,63;16;93;188;395;115;54;70;354;47,PEYNİRLİ GÜL BÖREĞİ | EKMEK | YOĞURT B | ETSİZ NOHUT | YOĞURTLU SEMİZOTU | BADEMLİ MUHALLEBİ | PARMAK PATATES KIZARTMASI B | SEBZE GARNİTÜR (HAŞLANMIŞ) | SOSLU MAKARNA | MERCİMEK ÇORBASI
59,78.2,14.01,275.0,0,4,9,11,2004.84,58.33,198.32,19.74,1520.33,14;84;367;64;129;26;242;212;390;74;17,DİL PEYNİRİ | TAM BUĞDAY EKMEK | TAM BUĞDAY EKMEK LD | PEYNİRLİ KOL BÖREĞİ | BULGUR PİLAVI | HAVUÇ-TURP SALATASI | KABAK MÜCVER | HAVUÇ SALATASI LD | YOĞURTLU KARNABAHAR | SEMİZOTU SALATASI | ELMA DİLİM PATATES KIZARTMASI B
60,77.5,16.55,160.0,1,5,9,10,2045.76,42.27,202.93,32.37,1548.19,362;14;82;376;89;5;11;386;211;187,ŞEFTALİ SUYU LD | DİL PEYNİRİ | TAHİN PEKMEZ | VİŞNE SUYU LD | YABAN MERSİNİ MARMELATI | BAL | ÇİKOLATALI YULAF GEVREĞİ | YOĞURTLU ISPANAK | HAVUÇ ÇORBASI | ETSİZ MANTAR SOTE
61,76.4,19.03,145.0,1,5,10,11,2074.11,59.26,284.61,30.63,1635.62,213;22;44;42;67;158;155;16;115;316;386,HAVUÇ SUYU LD | GREYFURT SUYU | LOR PEYNİRİ | KUŞBURNU MARMELATI | PORTAKAL SUYU | ELMA | EKMEK LD | EKMEK | BADEMLİ MUHALLEBİ | PATLICAN MUSAKKA | YOĞURTLU ISPANAK
62,76.0,10.72,414.0,1,5,8,10,2091.88,52.34,278.97,28.92,1516.1,73;70;358;270;159;23;314;313;147;395,SEBZELİ YUFKA BÖREĞİ | SEBZE GARNİTÜR (HAŞLANMIŞ) | SÜTLAÇ | KREMALI BROKOLİ ÇORBASI | ELMA DİLİM PATATES KIZARTMASI | HAŞLANMIŞ YUMURTA | PATATES SOTE | PATATES SALATASI LD | DOMATES SALATALIK SÖĞÜŞ LD | YOĞURTLU SEMİZOTU
63,74.8,12.92,273.0,0,4,10,10,2139.48,43.41,304.94,35.54,1536.45,213;155;158;11;379;343;117;20;26;185,HAVUÇ SUYU LD | EKMEK LD | ELMA | ÇİKOLATALI YULAF GEVREĞİ | YER FISTIKLI İRMİK HELVASI | SEBZE GARNİTÜR (HAŞLANMIŞ) LD | BAHARATLI ELMA DİLİM PATATES KIZARTMASI | EZOGELİN ÇORBASI | HAVUÇ-TURP SALATASI | ETSİZ KEREVİZ
64,72.4,10.53,385.0,1,5,8,10,2003.13,50.35,234.43,34.38,2105.7,362;66;212;43;8;194;305;343;336;197,ŞEFTALİ SUYU LD | PEYNİRLİ YUFKA BÖREĞİ | HAVUÇ SALATASI LD | KÜP PATATES KIZARTMASI B | BROKOLİ SALATASI | ETSİZ PİRİNÇLİ PIRASA | NOHUTLU PİRİNÇ PİLAVI | SEBZE GARNİTÜR (HAŞLANMIŞ) LD | SALATALIK TURSUSU | EZOGELİN ÇORBASI LD
65,72.3,9.61,435.0,0,4,9,10,2232.09,38.99,285.87,21.39,1632.52,59;7;76;92;54;70;354;192;47;382,PATATESLİ MİLFÖY BÖREĞİ | BÖĞÜRTLEN REÇELİ | SİYAH ZEYTIN | YEŞİL ZEYTIN | PARMAK PATATES KIZARTMASI B | SEBZE GARNİTÜR (HAŞLANMIŞ) | SOSLU MAKARNA | ETSİZ PİRİNÇLİ ISPANAK | MERCİMEK ÇORBASI | YOĞURT TATLISI
66,71.4,9.88,395.0,1,5,7,9,2388.03,41.38,230.22,23.82,1877.52,59;91;241;246;185;177;309;43;200,PATATESLİ MİLFÖY BÖREĞİ | YER FISTIĞI EZMESİ | KABAK KALYE | KARNABAHAR SALATASI LD | ETSİZ KEREVİZ | ETSİZ BULGURLU KABAK YAHNİ | PARMAK PATATES KIZARTMASI | KÜP PATATES KIZARTMASI B | FINDIKLI İRMİK HELVASI
67,68.3,8.9,467.0,0,3,7,11,2233.18,38.98,245.14,19.38,1604.08,32;76;7;82;313;151;310;43;272;162;341,ISPANAKLI MİLFÖY BÖREĞİ | SİYAH ZEYTIN | BÖĞÜRTLEN REÇELİ | TAHİN PEKMEZ | PATATES SALATASI LD | DOMATESLİ ERİŞTE | PATATES ÇORBASI | KÜP PATATES KIZARTMASI B | KREMALI FESLEĞENLİ MAKARNA | ERİŞTE | SARAY ÇORBASI
68,68.0,9.26,415.0,1,5,6,8,2135.16,46.97,249.15,34.64,1658.53,33;241;246;185;177;309;43;200,ISPANAKLI YUFKA BÖREĞİ | KABAK KALYE | KARNABAHAR SALATASI LD | ETSİZ KEREVİZ | ETSİZ BULGURLU KABAK YAHNİ | PARMAK PATATES KIZARTMASI | KÜP PATATES KIZARTMASI B | FINDIKLI İRMİK HELVASI
69,67.7,12.77,245.0,0,4,8,9,2060.96,60.49,295.23,33.13,1470.06,302;139;155;93;68;174;115;372;214,MUZ | ÇİLEK | EKMEK LD | YOĞURT B | POŞE YUMURTA | ETSİZ BİBER DOLMASI | BADEMLİ MUHALLEBİ | TOYGA ÇORBASI | HAVUÇ TARATOR
70,65.5,7.64,337.0,0,2,6,9,2379.81,37.82,253.6,18.52,1430.18,65;7;82;313;151;190;43;272;162,PEYNİRLİ MİLFÖY BÖREĞİ | BÖĞÜRTLEN REÇELİ | TAHİN PEKMEZ | PATATES SALATASI LD | DOMATESLİ ERİŞTE | ETSİZ PATATES OTURTMASI | KÜP PATATES KIZARTMASI B | KREMALI FESLEĞENLİ MAKARNA | ERİŞTE
71,64.5,15.75,134.0,0,3,7,8,1997.52,39.71,217.53,29.41,1978.09,35;80;302;88;14;45;317;187,KAYISI SUYU | ŞEFTALİ REÇELİ | MUZ | VİŞNE SUYU | DİL PEYNİRİ | MAKARNA SALATASI | PEYNİRLİ AKDENİZ SALATASI LD | ETSİZ MANTAR SOTE
72,63.9,15.37,128.0,0,4,8,9,1976.59,51.08,277.42,29.24,1675.53,50;76;42;160;87;89;95;360;300,MEYVELİ YULAF GEVREĞİ | SİYAH ZEYTIN | KUŞBURNU MARMELATI | ELMA SUYU LD | VİŞNE REÇELİ | YABAN MERSİNİ MARMELATI | AKDENİZ SALATASI LD | ŞAKŞUKA | MISIRLI AYRAN ÇORBASI
73,61.6,14.98,138.0,1,5,8,8,2007.24,42.3,180.53,38.84,2093.09,367;361;92;376;11;211;317;187,TAM BUĞDAY EKMEK LD | ŞEFTALİ | YEŞİL ZEYTIN | VİŞNE SUYU LD | ÇİKOLATALI YULAF GEVREĞİ | HAVUÇ ÇORBASI | PEYNİRLİ AKDENİZ SALATASI LD | ETSİZ MANTAR SOTE
74,60.1,8.73,425.0,1,5,6,8,2158.19,49.25,246.35,35.92,1610.82,33;272;26;242;74;282;17;180,ISPANAKLI YUFKA BÖREĞİ | KREMALI FESLEĞENLİ MAKARNA | HAVUÇ-TURP SALATASI | KABAK MÜCVER | SEMİZOTU SALATASI | MAHLUTA ÇORBASI | ELMA DİLİM PATATES KIZARTMASI B | ETSİZ GÜVEÇ
75,59.5,7.27,365.0,1,5,6,7,2247.96,61.63,282.21,41.03,1607.79,90;33;385;190;379;334;178,YAZ HELVASI | ISPANAKLI YUFKA BÖREĞİ | YOĞURTLU HAVUÇ KIZARTMASI | ETSİZ PATATES OTURTMASI | YER FISTIKLI İRMİK HELVASI | ROKA SALATASI LD | ETSİZ BULGURLU LAHANA
76,57.9,8.51,330.0,0,4,7,8,2332.37,59.2,189.85,19.75,2263.64,32;76;44;92;360;150;243;304,ISPANAKLI MİLFÖY BÖREĞİ | SİYAH ZEYTIN | LOR PEYNİRİ | YEŞİL ZEYTIN | ŞAKŞUKA | DOMATESLİ BİBERLİ ERİŞTE | KABAK TARATOR | NOHUTLU AYRAN  ÇORBASI
77,57.8,10.09,277.0,0,4,7,8,2205.88,53.66,217.02,21.95,1471.35,59;92;21;198;379;313;23;131,PATATESLİ MİLFÖY BÖREĞİ | YEŞİL ZEYTIN | FINDIK EZMESİ | FASULYE PİLAKİ | YER FISTIKLI İRMİK HELVASI | PATATES SALATASI LD | HAŞLANMIŞ YUMURTA | CACIK
78,57.4,8.79,323.0,0,4,8,9,2043.67,41.83,269.14,26.09,1492.68,160;11;367;383;190;134;152;74;352,ELMA SUYU LD | ÇİKOLATALI YULAF GEVREĞİ | TAM BUĞDAY EKMEK LD | YOĞURTLU BUĞDAY ÇORBASI | ETSİZ PATATES OTURTMASI | CEVİZLİ ERİŞTE | DOMATESLİ MAKARNA | SEMİZOTU SALATASI | SEBZELİ PİRİNÇ PİLAVI
79,56.1,8.18,287.0,1,5,6,7,2016.12,68.17,234.62,32.05,1648.41,92;66;198;379;313;23;131,YEŞİL ZEYTIN | PEYNİRLİ YUFKA BÖREĞİ | FASULYE PİLAKİ | YER FISTIKLI İRMİK HELVASI | PATATES SALATASI LD | HAŞLANMIŞ YUMURTA | CACIK
80,53.5,12.49,190.0,1,5,6,7,2004.25,42.07,174.02,24.46,2131.61,158;155;16;64;211;317;187,ELMA | EKMEK LD | EKMEK | PEYNİRLİ KOL BÖREĞİ | HAVUÇ ÇORBASI | PEYNİRLİ AKDENİZ SALATASI LD | ETSİZ MANTAR SOTE
81,51.0,9.99,270.0,0,4,6,6,2044.21,42.57,158.0,23.51,1879.48,32;7;91;389;132;196,ISPANAKLI MİLFÖY BÖREĞİ | BÖĞÜRTLEN REÇELİ | YER FISTIĞI EZMESİ | YOĞURTLU KARIŞIK KIZARTMA | CACIK LD | ETSİZ TÜRLÜ
82,49.6,13.48,88.0,0,3,7,7,1815.99,39.5,299.22,30.05,1549.06,52;25;250;11;114;243;401,ÖRGÜ PEYNİRİ | HAVUÇ SUYU | KAVUN | ÇİKOLATALI YULAF GEVREĞİ | AYVA TATLISI | KABAK TARATOR | ZEYTİNYAĞLI KARNABAHAR
83,49.4,11.86,227.0,0,4,5,7,2034.25,41.05,169.18,21.73,1775.66,82;65;5;388;214;216;393,TAHİN PEKMEZ | PEYNİRLİ MİLFÖY BÖREĞİ | BAL | YOĞURTLU KABAK KIZARTMASI | HAVUÇ TARATOR | HAVUÇ-TURP SALATASI LD | YOĞURTLU PATLICAN KIZARTMASI
84,48.6,7.81,245.0,1,5,5,6,2139.76,47.26,269.58,35.27,1519.4,41;60;243;401;313;190,KURU KAYISI | PATATESLİ YUFKA BÖREĞİ | KABAK TARATOR | ZEYTİNYAĞLI KARNABAHAR | PATATES SALATASI LD | ETSİZ PATATES OTURTMASI
85,47.4,5.56,260.0,0,4,5,6,2193.98,42.86,213.24,25.1,1467.1,59;91;190;379;334;178,PATATESLİ MİLFÖY BÖREĞİ | YER FISTIĞI EZMESİ | ETSİZ PATATES OTURTMASI | YER FISTIKLI İRMİK HELVASI | ROKA SALATASI LD | ETSİZ BULGURLU LAHANA
86,45.9,5.0,315.0,0,4,5,6,2048.14,45.78,251.54,27.48,1474.6,66;313;151;190;43;272,PEYNİRLİ YUFKA BÖREĞİ | PATATES SALATASI LD | DOMATESLİ ERİŞTE | ETSİZ PATATES OTURTMASI | KÜP PATATES KIZARTMASI B | KREMALI FESLEĞENLİ MAKARNA
87,43.9,9.71,203.0,0,4,5,7,1983.05,57.99,195.2,29.75,1684.18,9;11;93;74;182;344;214,ÇEÇİL PEYNİRİ | ÇİKOLATALI YULAF GEVREĞİ | YOĞURT B | SEMİZOTU SALATASI | ETSİZ KABAK DOLMASI | SEBZE GRATEN | HAVUÇ TARATOR
88,43.2,11.12,145.0,0,4,7,8,1934.74,55.53,247.93,27.17,1575.69,82;44;375;11;388;109;95;254,TAHİN PEKMEZ | LOR PEYNİRİ | ÜZÜM | ÇİKOLATALI YULAF GEVREĞİ | YOĞURTLU KABAK KIZARTMASI | ARPA ŞEHRİYELİ AYRAN ÇORBASI | AKDENİZ SALATASI LD | KISIR
89,41.1,6.27,310.0,1,5,4,5,2020.27,52.18,248.52,25.89,1547.69,66;389;280;333;243,PEYNİRLİ YUFKA BÖREĞİ | YOĞURTLU KARIŞIK KIZARTMA | KÜP PATATES KIZARTMASI | REVANİ | KABAK TARATOR
90,39.4,15.26,73.0,0,4,5,6,1822.06,52.9,261.02,53.07,1931.47,113;302;208;50;317;316,AYVA | MUZ | GREYFURT SUYU LD | MEYVELİ YULAF GEVREĞİ | PEYNİRLİ AKDENİZ SALATASI LD | PATLICAN MUSAKKA
91,39.0,12.04,178.0,1,5,6,6,2149.8,58.85,258.12,27.01,1650.31,50;27;379;391;241;214,MEYVELİ YULAF GEVREĞİ | HAZIR PAKETLİ TATLI-TAHİN HELVASI | YER FISTIKLI İRMİK HELVASI | YOĞURTLU KARNABAHAR KIZARTMASI | KABAK KALYE | HAVUÇ TARATOR
92,38.5,20.62,128.0,0,4,5,6,2153.58,104.31,258.4,49.64,2101.43,113;302;208;50;317;97,AYVA | MUZ | GREYFURT SUYU LD | MEYVELİ YULAF GEVREĞİ | PEYNİRLİ AKDENİZ SALATASI LD | ALİ NAZİK
93,26.4,5.8,189.0,0,4,4,4,2325.38,41.92,287.38,21.59,1376.18,92;66;45;339,YEŞİL ZEYTIN | PEYNİRLİ YUFKA BÖREĞİ | MAKARNA SALATASI | SAMSA TATLISI
